shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
50153,45.367362,-73.542835,60022,20.083
50153,45.367202,-73.542178,60023,20.138
50153,45.367091,-73.541722,60024,20.176
50153,45.366860,-73.540795,60025,20.253
50153,45.366860,-73.540796,70001,20.253
50153,45.366704,-73.540148,70002,20.306
50153,45.366613,-73.539768,70003,20.338
50153,45.366554,-73.539537,70004,20.357
50153,45.366473,-73.539205,70005,20.385
50153,45.366331,-73.538602,70006,20.435
50153,45.366041,-73.537396,70007,20.534
50153,45.365879,-73.536715,70008,20.591
50153,45.365682,-73.535882,70009,20.660
50153,45.365417,-73.534767,70010,20.752
50153,45.365027,-73.533172,70011,20.884
50153,45.364842,-73.532410,70012,20.947
50153,45.364652,-73.531612,70013,21.013
50153,45.364385,-73.530496,70014,21.106
50153,45.363241,-73.525767,70015,21.498
50153,45.363175,-73.525493,70016,21.520
50153,45.362935,-73.524449,70017,21.606
50153,45.362777,-73.523785,70018,21.661
50153,45.362090,-73.520935,70019,21.897
50153,45.361939,-73.520314,70020,21.949
50153,45.361887,-73.520108,70021,21.966
50153,45.361781,-73.519654,70022,22.003
50153,45.361744,-73.519487,70023,22.017
50153,45.361708,-73.519333,70024,22.030
50153,45.361135,-73.516943,70025,22.228
50153,45.360616,-73.514806,70026,22.405
50154,45.360616,-73.514802,10001,0.000
50154,45.360790,-73.515517,10002,0.059
50154,45.360974,-73.516276,10003,0.122
50154,45.361183,-73.517140,10004,0.194
50154,45.361737,-73.519456,10005,0.386
50154,45.361781,-73.519654,10006,0.402
50154,45.361837,-73.519894,10007,0.422
50154,45.361885,-73.520101,10008,0.439
50154,45.361940,-73.520316,10009,0.457
50154,45.361971,-73.520439,10010,0.467
50154,45.362321,-73.521891,10011,0.587
50154,45.362703,-73.523474,10012,0.718
50154,45.362943,-73.524484,10013,0.802
50154,45.363027,-73.524852,10014,0.832
50154,45.363155,-73.525410,10015,0.878
50154,45.363227,-73.525712,10016,0.903
50154,45.363840,-73.528241,10017,1.113
50154,45.364225,-73.529832,10018,1.244
50154,45.364838,-73.532394,10019,1.457
50154,45.365372,-73.534584,10020,1.638
50154,45.365431,-73.534824,10021,1.658
50154,45.365623,-73.535632,10022,1.725
50154,45.365948,-73.537002,10023,1.838
50154,45.366050,-73.537432,10024,1.874
50154,45.366328,-73.538590,10025,1.970
50154,45.366367,-73.538758,10026,1.984
50154,45.366859,-73.540796,10027,2.152
50154,45.366859,-73.540796,20001,2.152
50154,45.367091,-73.541722,20002,2.229
50154,45.367194,-73.542146,20003,2.265
50154,45.367373,-73.542881,20004,2.325
50154,45.367575,-73.543730,20005,2.396
50154,45.367955,-73.545316,20006,2.527
50154,45.368326,-73.546864,20007,2.655
50154,45.368701,-73.548429,20008,2.785
50154,45.368830,-73.548973,20009,2.830
50154,45.368952,-73.549313,20010,2.860
50154,45.369050,-73.549720,20011,2.893
50154,45.369274,-73.550672,20012,2.972
50154,45.369391,-73.551183,20013,3.014
50154,45.369667,-73.552371,20014,3.112
50154,45.369914,-73.553409,20015,3.198
50154,45.370365,-73.555267,20016,3.352
50154,45.370753,-73.556850,20017,3.484
50154,45.370908,-73.557512,20018,3.538
50154,45.371449,-73.559833,20019,3.730
50154,45.371833,-73.561403,20020,3.860
50154,45.372432,-73.563906,20021,4.067
50154,45.372960,-73.566116,20022,4.250
50154,45.373093,-73.566697,20023,4.298
50154,45.373210,-73.567180,20024,4.338
50154,45.373579,-73.568720,20025,4.465
50154,45.373960,-73.570292,20026,4.596
50154,45.373960,-73.570292,30001,4.596
50154,45.374341,-73.571854,30002,4.725
50154,45.374541,-73.572694,30003,4.795
50154,45.374755,-73.573596,30004,4.869
50154,45.376050,-73.579087,30005,5.323
50154,45.376178,-73.579633,30006,5.368
50154,45.376262,-73.579967,30007,5.396
50154,45.376332,-73.580259,30008,5.420
50154,45.377570,-73.585473,30009,5.851
50154,45.377969,-73.587084,30010,5.985
50154,45.378363,-73.588669,30011,6.117
50154,45.378531,-73.589351,30012,6.173
50154,45.378608,-73.589641,30013,6.198
50154,45.379072,-73.591391,30014,6.344
50154,45.379163,-73.591751,30015,6.374
50154,45.379253,-73.592073,30016,6.401
50154,45.379488,-73.592848,30017,6.467
50154,45.379872,-73.594114,30018,6.575
50154,45.379921,-73.594259,30019,6.588
50154,45.380601,-73.596236,30020,6.760
50154,45.380843,-73.596942,30021,6.822
50154,45.380976,-73.597342,30022,6.856
50154,45.381048,-73.597542,30023,6.874
50154,45.381133,-73.597776,30024,6.895
50154,45.381439,-73.598580,30025,6.966
50154,45.381492,-73.598716,30026,6.979
50154,45.382037,-73.600107,30027,7.103
50154,45.382037,-73.600107,40001,7.103
50154,45.382232,-73.600601,40002,7.148
50154,45.383024,-73.602623,40003,7.329
50154,45.383145,-73.602934,40004,7.357
50154,45.384202,-73.605592,40005,7.596
50154,45.384749,-73.606977,40006,7.720
50154,45.385167,-73.608050,40007,7.816
50154,45.385450,-73.608785,40008,7.882
50154,45.385509,-73.608940,40009,7.896
50154,45.385678,-73.609354,40010,7.933
50154,45.386221,-73.610767,40011,8.059
50154,45.387067,-73.612961,40012,8.255
50154,45.387212,-73.613334,40013,8.289
50154,45.387635,-73.614412,40014,8.385
50154,45.387956,-73.615299,40015,8.463
50154,45.387987,-73.615379,40016,8.470
50154,45.389157,-73.618342,40017,8.736
50154,45.389271,-73.618629,40018,8.762
50154,45.389713,-73.619765,40019,8.864
50154,45.390122,-73.620811,40020,8.958
50154,45.390663,-73.622194,40021,9.082
50154,45.390974,-73.622985,40022,9.153
50154,45.391910,-73.625357,40023,9.366
50154,45.392046,-73.625701,40024,9.396
50154,45.392183,-73.626055,40025,9.428
50154,45.393781,-73.630143,40026,9.794
50154,45.393819,-73.630239,40027,9.803
50154,45.394049,-73.630835,40028,9.856
50154,45.394674,-73.632431,40029,9.999
50154,45.395198,-73.633769,40030,10.119
50154,45.395355,-73.634155,40031,10.154
50154,45.395572,-73.634728,40032,10.205
50154,45.395622,-73.634855,40033,10.216
50154,45.397113,-73.638701,40034,10.560
50154,45.397828,-73.640546,40035,10.725
50154,45.399315,-73.644296,40036,11.062
50154,45.399600,-73.645036,40037,11.129
50154,45.399749,-73.645423,40038,11.163
50154,45.400387,-73.647062,40039,11.310
50154,45.400833,-73.648209,40040,11.412
50154,45.401028,-73.648721,40041,11.458
50154,45.401097,-73.648900,40042,11.474
50154,45.401607,-73.650178,40043,11.589
50154,45.401827,-73.650734,40044,11.639
50154,45.402122,-73.651492,40045,11.707
50154,45.402961,-73.653648,40046,11.900
50154,45.403105,-73.654011,40047,11.932
50154,45.403257,-73.654405,40048,11.967
50154,45.403511,-73.655056,40049,12.026
50154,45.403849,-73.655935,40050,12.104
50154,45.404151,-73.656707,40051,12.173
50154,45.404294,-73.657050,40052,12.205
50154,45.404447,-73.657403,40053,12.237
50154,45.404603,-73.657747,40054,12.269
50154,45.404801,-73.658126,40055,12.306
50154,45.404963,-73.658419,40056,12.335
50154,45.405012,-73.658505,40057,12.344
50154,45.405161,-73.658750,40058,12.369
50154,45.405253,-73.658898,40059,12.385
50154,45.405359,-73.659063,40060,12.402
50154,45.405473,-73.659233,40061,12.421
50154,45.405644,-73.659470,40062,12.447
50154,45.405760,-73.659629,40063,12.465
50154,45.405986,-73.659905,40064,12.498
50154,45.406116,-73.660058,40065,12.517
50154,45.406430,-73.660402,40066,12.561
50154,45.406564,-73.660538,40067,12.579
50154,45.406670,-73.660641,40068,12.594
50154,45.406794,-73.660755,40069,12.610
50154,45.406913,-73.660862,40070,12.626
50154,45.407024,-73.660959,40071,12.640
50154,45.407081,-73.661011,40072,12.648
50154,45.407230,-73.661132,40073,12.667
50154,45.407372,-73.661237,40074,12.685
50154,45.407449,-73.661294,40075,12.694
50154,45.407722,-73.661476,40076,12.728
50154,45.407922,-73.661581,40077,12.752
50154,45.408187,-73.661726,40078,12.783
50154,45.408495,-73.661850,40079,12.819
50154,45.408544,-73.661869,40080,12.824
50154,45.408984,-73.662001,40081,12.874
50154,45.409265,-73.662077,40082,12.906
50154,45.409505,-73.662102,40083,12.933
50154,45.409670,-73.662111,40084,12.951
50154,45.409825,-73.662114,40085,12.969
50154,45.410012,-73.662111,40086,12.989
50154,45.410144,-73.662106,40087,13.004
50154,45.410609,-73.662090,40088,13.056
50154,45.412402,-73.661990,40089,13.255
50154,45.412797,-73.661965,40090,13.299
50154,45.413207,-73.661934,40091,13.345
50154,45.413256,-73.661930,40092,13.350
50154,45.413497,-73.661888,40093,13.377
50154,45.413689,-73.661848,40094,13.399
50154,45.413835,-73.661811,40095,13.415
50154,45.413923,-73.661785,40096,13.425
50154,45.414064,-73.661735,40097,13.441
50154,45.414353,-73.661625,40098,13.475
50154,45.414702,-73.661493,40099,13.515
50154,45.414790,-73.661453,40100,13.525
50154,45.415107,-73.661308,40101,13.562
50154,45.417035,-73.660470,40102,13.786
50154,45.419755,-73.659287,40103,14.103
50154,45.422479,-73.658117,40104,14.419
50154,45.423650,-73.657614,40105,14.555
50154,45.424143,-73.657416,40106,14.612
50154,45.425218,-73.656978,40107,14.736
50154,45.425218,-73.656978,50001,14.736
50154,45.425416,-73.656898,50002,14.759
50154,45.425912,-73.656690,50003,14.817
50154,45.426147,-73.656584,50004,14.844
50154,45.426399,-73.656490,50005,14.873
50154,45.426551,-73.656426,50006,14.891
50154,45.426879,-73.656284,50007,14.929
50154,45.427030,-73.656233,50008,14.946
50154,45.427274,-73.656160,50009,14.974
50154,45.427364,-73.656136,50010,14.984
50154,45.427573,-73.656088,50011,15.008
50154,45.427900,-73.656019,50012,15.044
50154,45.428120,-73.655977,50013,15.069
50154,45.428278,-73.655955,50014,15.087
50154,45.428343,-73.655947,50015,15.094
50154,45.428599,-73.655920,50016,15.123
50154,45.428861,-73.655894,50017,15.152
50154,45.428924,-73.655890,50018,15.159
50154,45.429184,-73.655883,50019,15.188
50154,45.429890,-73.655882,50020,15.266
50154,45.430577,-73.655881,50021,15.342
50154,45.431245,-73.655896,50022,15.417
50154,45.431621,-73.655897,50023,15.459
50154,45.432579,-73.655899,50024,15.565
50154,45.433231,-73.655899,50025,15.638
50154,45.433438,-73.655899,50026,15.661
50154,45.433836,-73.655903,50027,15.705
50154,45.435449,-73.655916,50028,15.884
50154,45.435595,-73.655917,50029,15.900
50154,45.437648,-73.655928,50030,16.129
50154,45.437648,-73.655928,60001,16.129
50154,45.438015,-73.655930,60002,16.169
50154,45.438886,-73.655933,60003,16.266
50154,45.439456,-73.655933,60004,16.330
50154,45.440139,-73.655934,60005,16.406
50154,45.440294,-73.655938,60006,16.423
50154,45.440736,-73.655940,60007,16.472
50154,45.441407,-73.655941,60008,16.547
50154,45.442087,-73.655943,60009,16.622
50154,45.442621,-73.655948,60010,16.681
50154,45.442811,-73.655948,60011,16.703
50154,45.443024,-73.655949,60012,16.726
50154,45.443459,-73.655952,60013,16.774
50154,45.446013,-73.655966,60014,17.059
50154,45.446136,-73.655966,60015,17.072
50154,45.446242,-73.655967,60016,17.084
50154,45.446333,-73.655968,60017,17.094
50154,45.447058,-73.655972,60018,17.175
50154,45.447613,-73.655974,60019,17.236
50154,45.447992,-73.655922,60020,17.279
50154,45.448188,-73.655892,60021,17.301
50154,45.448342,-73.655853,60022,17.318
50154,45.448509,-73.655787,60023,17.337
50154,45.448671,-73.655715,60024,17.356
50154,45.448720,-73.655690,60025,17.362
50154,45.448862,-73.655611,60026,17.379
50154,45.449084,-73.655466,60027,17.406
50154,45.449244,-73.655331,60028,17.427
50154,45.449421,-73.655163,60029,17.451
50154,45.449622,-73.654928,60030,17.480
50154,45.449648,-73.654890,60031,17.484
50154,45.449838,-73.654624,60032,17.513
50154,45.449954,-73.654436,60033,17.533
50154,45.450071,-73.654206,60034,17.555
50154,45.450171,-73.654006,60035,17.574
50154,45.450324,-73.653617,60036,17.609
50154,45.450401,-73.653392,60037,17.629
50154,45.450459,-73.653215,60038,17.644
50154,45.450520,-73.652976,60039,17.664
50154,45.450576,-73.652717,60040,17.685
50154,45.450585,-73.652667,60041,17.689
50154,45.450616,-73.652487,60042,17.704
50154,45.450641,-73.652261,60043,17.722
50154,45.450659,-73.652048,60044,17.738
50154,45.450670,-73.651793,60045,17.758
50154,45.450685,-73.651065,60046,17.815
50154,45.450711,-73.649556,60047,17.933
50154,45.450725,-73.649220,60048,17.960
50154,45.450742,-73.648912,60049,17.984
50154,45.450776,-73.648584,60050,18.010
50154,45.450816,-73.648318,60051,18.031
50154,45.450852,-73.648072,60052,18.051
50154,45.450885,-73.647888,60053,18.066
50154,45.450945,-73.647610,60054,18.088
50154,45.450976,-73.647478,60055,18.099
50154,45.451026,-73.647270,60056,18.116
50154,45.451079,-73.647056,60057,18.134
50154,45.451143,-73.646852,60058,18.152
50154,45.451199,-73.646668,60059,18.168
50154,45.451292,-73.646394,60060,18.191
50154,45.451456,-73.645957,60061,18.230
50154,45.451695,-73.645442,60062,18.278
50154,45.451844,-73.645152,60063,18.306
50154,45.451927,-73.645009,60064,18.321
50154,45.452183,-73.644582,60065,18.365
50154,45.452355,-73.644248,60066,18.397
50154,45.452451,-73.644064,60067,18.415
50154,45.452809,-73.643372,60068,18.482
50154,45.453198,-73.642624,60069,18.555
50154,45.453679,-73.641706,60070,18.645
50154,45.453758,-73.641792,70001,18.645
50154,45.454138,-73.641062,70002,18.716
50154,45.454453,-73.640455,70003,18.775
50154,45.454671,-73.640039,70004,18.815
50154,45.454926,-73.639487,70005,18.867
50154,45.455079,-73.639148,70006,18.898
50154,45.455193,-73.638870,70007,18.924
50154,45.455352,-73.638558,70008,18.954
50154,45.455679,-73.637839,70009,19.021
50154,45.455845,-73.637519,70010,19.052
50154,45.456870,-73.635545,70011,19.244
50154,45.457405,-73.634511,70012,19.344
50154,45.457851,-73.633647,70013,19.428
50154,45.459364,-73.630740,70014,19.711
50154,45.459804,-73.629893,70015,19.793
50154,45.461106,-73.627395,70016,20.037
50154,45.462074,-73.625529,70017,20.218
50154,45.462240,-73.625209,70018,20.249
50154,45.462689,-73.624343,70019,20.333
50154,45.462992,-73.623758,70020,20.390
50154,45.463582,-73.622630,70021,20.500
50154,45.464351,-73.621162,70022,20.643
50154,45.464973,-73.619976,70023,20.759
50154,45.465420,-73.619114,70024,20.843
50154,45.466626,-73.616778,70025,21.069
50154,45.467415,-73.615247,70026,21.218
50154,45.467852,-73.614401,70027,21.300
50154,45.468129,-73.613868,70028,21.352
50154,45.468613,-73.612938,70029,21.442
50154,45.469330,-73.611565,70030,21.576
50154,45.470226,-73.609845,70031,21.743
50154,45.470881,-73.608582,70032,21.866
50154,45.470930,-73.608486,70033,21.875
50154,45.470983,-73.608385,70034,21.885
50154,45.471323,-73.607725,70035,21.949
50154,45.471394,-73.607587,70036,21.962
50154,45.471468,-73.607448,70037,21.976
50154,45.472050,-73.606321,70038,22.085
50154,45.472153,-73.606123,70039,22.105
50154,45.472207,-73.606016,70040,22.115
50154,45.472246,-73.605943,70041,22.122
50154,45.472284,-73.605869,70042,22.129
50154,45.472721,-73.605029,70043,22.211
50154,45.472890,-73.604708,70044,22.242
50154,45.473065,-73.604381,70045,22.274
50154,45.473576,-73.603434,70046,22.368
50154,45.473629,-73.603335,70047,22.377
50154,45.473663,-73.603273,70048,22.384
50154,45.473765,-73.603093,70049,22.402
60183,45.729543,-73.598356,10001,0.000
60183,45.728430,-73.599521,10002,0.153
60183,45.728222,-73.599738,10003,0.182
60183,45.727686,-73.600187,10004,0.251
60183,45.727435,-73.600403,10005,0.284
60183,45.726795,-73.600955,10006,0.367
60183,45.726601,-73.601123,10007,0.392
60183,45.726272,-73.601433,10008,0.436
60183,45.724703,-73.603072,10009,0.652
60183,45.724300,-73.603492,10010,0.708
60183,45.724044,-73.603767,10011,0.743
60183,45.723317,-73.604544,10012,0.844
60183,45.721285,-73.606717,10013,1.126
60183,45.721028,-73.606949,10014,1.160
60183,45.720898,-73.607042,10015,1.176
60183,45.720718,-73.607133,10016,1.198
60183,45.720528,-73.607196,10017,1.219
60183,45.720373,-73.607223,10018,1.237
60183,45.720107,-73.607220,10019,1.266
60183,45.719925,-73.607178,10020,1.287
60183,45.719798,-73.607137,10021,1.301
60183,45.719663,-73.607072,10022,1.317
60183,45.719538,-73.606999,10023,1.332
60183,45.719434,-73.606926,10024,1.345
60183,45.719308,-73.606823,10025,1.361
60183,45.719117,-73.606617,10026,1.388
60183,45.718922,-73.606347,10027,1.418
60183,45.718781,-73.606068,10028,1.445
60183,45.718677,-73.605806,10029,1.468
60183,45.718586,-73.605486,10030,1.495
60183,45.718544,-73.605264,10031,1.513
60183,45.718511,-73.605046,10032,1.530
60183,45.718371,-73.603843,10033,1.625
60183,45.718282,-73.603092,10034,1.685
60183,45.717941,-73.600283,10035,1.907
60183,45.717917,-73.600086,10036,1.922
60183,45.717731,-73.598586,10037,2.041
60183,45.717584,-73.597340,10038,2.139
60183,45.717501,-73.596669,10039,2.192
60183,45.717314,-73.595158,10040,2.312
60183,45.717190,-73.594126,10041,2.393
60183,45.717050,-73.592995,10042,2.483
60183,45.716887,-73.591637,10043,2.590
60183,45.716759,-73.590612,10044,2.671
60183,45.716701,-73.590137,10045,2.709
60183,45.716438,-73.587854,10046,2.889
60183,45.716148,-73.585489,10047,3.076
60183,45.715893,-73.583421,10048,3.239
60183,45.715806,-73.582759,10049,3.292
60183,45.715690,-73.581779,10050,3.369
60183,45.715536,-73.580478,10051,3.472
60183,45.715360,-73.579010,10052,3.588
60183,45.715154,-73.577368,10053,3.718
60183,45.715070,-73.576692,10054,3.771
60183,45.715040,-73.576447,10055,3.791
60183,45.714955,-73.575516,10056,3.864
60183,45.714931,-73.575254,10057,3.884
60183,45.714889,-73.574534,10058,3.941
60183,45.714874,-73.574124,10059,3.973
60183,45.714880,-73.573537,10060,4.018
60183,45.714889,-73.573012,10061,4.059
60183,45.714940,-73.572159,10062,4.126
60183,45.714974,-73.571622,10063,4.168
60183,45.715075,-73.570831,10064,4.230
60183,45.715173,-73.570225,10065,4.279
60183,45.715301,-73.569583,10066,4.331
60183,45.715439,-73.568968,10067,4.381
60183,45.715573,-73.568464,10068,4.423
60183,45.715647,-73.568192,10069,4.446
60183,45.715943,-73.567128,10070,4.535
60183,45.716075,-73.566643,10071,4.575
60183,45.716405,-73.565421,10072,4.677
60183,45.717003,-73.563223,10073,4.861
60183,45.717627,-73.560944,10074,5.051
60183,45.717813,-73.560233,10075,5.111
60183,45.717886,-73.559965,10076,5.133
60183,45.718304,-73.558445,10077,5.260
60183,45.718671,-73.557105,10078,5.372
60183,45.718869,-73.556385,10079,5.432
60183,45.719678,-73.553420,10080,5.680
60183,45.720005,-73.552217,10081,5.781
60183,45.720338,-73.550992,10082,5.883
60183,45.720675,-73.549752,10083,5.987
60183,45.720852,-73.549149,10084,6.037
60183,45.720893,-73.549000,10085,6.050
60183,45.721403,-73.547110,10086,6.208
60183,45.721791,-73.545704,10087,6.325
60183,45.721946,-73.545120,10088,6.374
60183,45.722134,-73.544428,10089,6.432
60183,45.722770,-73.542115,10090,6.625
60183,45.723175,-73.540619,10091,6.750
60183,45.723568,-73.539170,10092,6.871
60183,45.723934,-73.537822,10093,6.984
60183,45.724315,-73.536422,10094,7.101
60183,45.724511,-73.535754,10095,7.157
60183,45.724607,-73.535406,10096,7.186
60183,45.724726,-73.534953,10097,7.224
60183,45.724954,-73.534104,10098,7.295
60183,45.725211,-73.533146,10099,7.374
60183,45.725511,-73.532035,10100,7.467
60183,45.726041,-73.530093,10101,7.629
60183,45.726388,-73.528824,10102,7.735
60183,45.726612,-73.527997,10103,7.804
60183,45.726809,-73.527286,10104,7.864
60183,45.727312,-73.525475,10105,8.016
60183,45.727450,-73.524954,10106,8.059
60183,45.727624,-73.524279,10107,8.115
60183,45.728047,-73.522744,10108,8.243
60183,45.728440,-73.521312,10109,8.363
60183,45.728479,-73.521173,10110,8.375
60183,45.728479,-73.521173,20001,8.375
60183,45.728658,-73.520515,20002,8.430
60183,45.728883,-73.519686,20003,8.499
60183,45.729046,-73.519114,20004,8.547
60183,45.729229,-73.518418,20005,8.605
60183,45.729408,-73.517700,20006,8.664
60183,45.729533,-73.517269,20007,8.701
60183,45.729614,-73.516927,20008,8.729
60183,45.730120,-73.514991,20009,8.890
60183,45.730270,-73.514415,20010,8.938
60183,45.730476,-73.513659,20011,9.001
60183,45.730745,-73.512638,20012,9.086
60183,45.730863,-73.512193,20013,9.123
60183,45.730984,-73.511737,20014,9.161
60183,45.731142,-73.511104,20015,9.213
60183,45.731232,-73.510718,20016,9.245
60183,45.731298,-73.510421,20017,9.269
60183,45.731319,-73.510230,20018,9.284
60183,45.731351,-73.510039,20019,9.299
60183,45.731387,-73.509762,20020,9.321
60183,45.731412,-73.509374,20021,9.351
60183,45.731418,-73.509243,20022,9.362
60183,45.731417,-73.509032,20023,9.378
60183,45.731410,-73.508764,20024,9.399
60183,45.731390,-73.508302,20025,9.435
60183,45.731372,-73.507929,20026,9.464
60183,45.731343,-73.507384,20027,9.507
60183,45.731332,-73.507169,20028,9.523
60183,45.731324,-73.506736,20029,9.557
60183,45.731324,-73.506493,20030,9.576
60183,45.731357,-73.506036,20031,9.612
60183,45.731388,-73.505831,20032,9.628
60183,45.731448,-73.505525,20033,9.653
60183,45.731555,-73.505153,20034,9.684
60183,45.731670,-73.504821,20035,9.713
60183,45.731749,-73.504643,20036,9.729
60183,45.731790,-73.504550,20037,9.738
60183,45.731885,-73.504372,20038,9.755
60183,45.731937,-73.504283,20039,9.764
60183,45.732066,-73.504078,20040,9.786
60183,45.732226,-73.503862,20041,9.810
60183,45.732272,-73.503810,20042,9.817
60183,45.732484,-73.503579,20043,9.846
60183,45.732629,-73.503439,20044,9.866
60183,45.732852,-73.503278,20045,9.894
60183,45.733027,-73.503175,20046,9.915
60183,45.733210,-73.503091,20047,9.936
60183,45.733371,-73.503031,20048,9.954
60183,45.733622,-73.502964,20049,9.983
60183,45.733768,-73.502932,20050,9.999
60183,45.734097,-73.502866,20051,10.036
60183,45.734989,-73.502698,20052,10.136
60183,45.735498,-73.502605,20053,10.193
60183,45.735651,-73.502585,20054,10.210
60183,45.735955,-73.502553,20055,10.244
60183,45.736738,-73.502376,20056,10.332
60183,45.736923,-73.502336,20057,10.353
60183,45.737169,-73.502286,20058,10.381
60183,45.737296,-73.502258,20059,10.395
60183,45.737508,-73.502204,20060,10.419
60183,45.737724,-73.502136,20061,10.444
60183,45.738039,-73.502015,20062,10.480
60183,45.738269,-73.501884,20063,10.507
60183,45.738612,-73.501663,20064,10.549
60183,45.738880,-73.501461,20065,10.583
60183,45.739073,-73.501299,20066,10.608
60183,45.739239,-73.501127,20067,10.631
60183,45.739524,-73.500817,20068,10.670
60183,45.739746,-73.500499,20069,10.705
60183,45.739985,-73.500126,20070,10.745
60183,45.740261,-73.499609,20071,10.795
60183,45.740515,-73.498971,20072,10.852
60183,45.740631,-73.498603,20073,10.884
60183,45.740747,-73.498179,20074,10.919
60183,45.740812,-73.497874,20075,10.944
60183,45.740869,-73.497508,20076,10.973
60183,45.740912,-73.497088,20077,11.006
60183,45.740958,-73.496454,20078,11.056
60183,45.740953,-73.496023,20079,11.090
60183,45.740917,-73.495473,20080,11.133
60183,45.740674,-73.493788,20081,11.267
60183,45.740619,-73.493416,20082,11.296
60183,45.740444,-73.492230,20083,11.390
60183,45.740232,-73.490791,20084,11.505
60183,45.740138,-73.490150,20085,11.556
60183,45.739999,-73.489273,20086,11.626
60183,45.739856,-73.488301,20087,11.703
60183,45.739768,-73.487858,20088,11.739
60183,45.739606,-73.487366,20089,11.781
60183,45.739300,-73.486756,20090,11.840
60183,45.739107,-73.486481,20091,11.870
60183,45.738833,-73.486215,20092,11.907
60183,45.738679,-73.486074,20093,11.927
60183,45.738522,-73.485984,20094,11.946
60183,45.738247,-73.485835,20095,11.979
60183,45.737970,-73.485755,20096,12.010
60183,45.737917,-73.485745,20097,12.016
60183,45.737606,-73.485728,20098,12.050
60183,45.737335,-73.485768,20099,12.081
60183,45.736815,-73.485849,20100,12.139
60183,45.736389,-73.485899,20101,12.186
60183,45.736160,-73.485902,20102,12.212
60183,45.734865,-73.486146,20103,12.357
60183,45.734593,-73.486192,20104,12.387
60183,45.734593,-73.486192,30001,12.387
60183,45.732177,-73.486569,30002,12.658
60183,45.731551,-73.486667,30003,12.728
60183,45.731551,-73.486667,40001,12.728
60183,45.729561,-73.486979,40002,12.950
60183,45.728313,-73.487173,40003,13.090
60183,45.727957,-73.487172,40004,13.129
60183,45.725328,-73.487582,40005,13.423
60183,45.722908,-73.487960,40006,13.694
60183,45.722482,-73.488027,40007,13.742
60183,45.722314,-73.488052,40008,13.760
60183,45.720313,-73.488365,40009,13.984
60183,45.719764,-73.488450,40010,14.046
60183,45.719708,-73.488457,40011,14.052
60183,45.719541,-73.488475,40012,14.070
60183,45.719163,-73.488518,40013,14.113
60183,45.718985,-73.488537,40014,14.132
60183,45.718803,-73.488551,40015,14.153
60183,45.718747,-73.488554,40016,14.159
60183,45.718563,-73.488550,40017,14.179
60183,45.718297,-73.488535,40018,14.209
60183,45.718216,-73.488530,40019,14.218
60183,45.717672,-73.488466,40020,14.279
60183,45.715079,-73.487841,40021,14.571
60183,45.714113,-73.487608,40022,14.680
60183,45.713484,-73.487451,40023,14.751
60183,45.712537,-73.487214,40024,14.858
60183,45.710448,-73.486694,40025,15.093
60183,45.710023,-73.486586,40026,15.141
60183,45.709830,-73.486540,40027,15.163
60183,45.708368,-73.486216,40028,15.328
60183,45.708147,-73.486173,40029,15.352
60183,45.708060,-73.486160,40030,15.362
60183,45.707815,-73.486129,40031,15.389
60183,45.705501,-73.485900,40032,15.647
60183,45.704882,-73.485839,40033,15.716
60183,45.704660,-73.485820,40034,15.741
60183,45.703356,-73.485706,40035,15.886
60183,45.702854,-73.485654,40036,15.942
60183,45.702097,-73.485568,40037,16.027
60183,45.700984,-73.485441,40038,16.151
60183,45.700327,-73.485386,40039,16.224
60183,45.700084,-73.485384,40040,16.251
60183,45.699725,-73.485388,40041,16.291
60183,45.699198,-73.485445,40042,16.350
60183,45.698642,-73.485569,40043,16.412
60183,45.698593,-73.485582,40044,16.418
60183,45.698371,-73.485642,40045,16.443
60183,45.697769,-73.485853,40046,16.512
60183,45.697505,-73.485980,40047,16.543
60183,45.696957,-73.486287,40048,16.608
60183,45.696417,-73.486648,40049,16.674
60183,45.696167,-73.486848,40050,16.706
60183,45.696109,-73.486898,40051,16.714
60183,45.695962,-73.487026,40052,16.733
60183,45.695883,-73.487097,40053,16.743
60183,45.695553,-73.487406,40054,16.787
60183,45.695418,-73.487553,40055,16.806
60183,45.695235,-73.487754,40056,16.832
60183,45.695108,-73.487900,40057,16.850
60183,45.694934,-73.488102,40058,16.875
60183,45.694456,-73.488690,40059,16.945
60183,45.694456,-73.488690,50001,16.945
60183,45.694405,-73.488753,50002,16.953
60183,45.693610,-73.489819,50003,17.074
60183,45.693191,-73.490304,50004,17.134
60183,45.693114,-73.490390,50005,17.145
60183,45.692912,-73.490594,50006,17.172
60183,45.692627,-73.490883,50007,17.211
60183,45.692258,-73.491211,50008,17.259
60183,45.692161,-73.491289,50009,17.272
60183,45.691983,-73.491429,50010,17.294
60183,45.691879,-73.491509,50011,17.307
60183,45.691731,-73.491617,50012,17.326
60183,45.691585,-73.491725,50013,17.344
60183,45.691476,-73.491794,50014,17.357
60183,45.691225,-73.491951,50015,17.388
60183,45.690736,-73.492188,50016,17.445
60183,45.690561,-73.492273,50017,17.466
60183,45.690352,-73.492351,50018,17.490
60183,45.689881,-73.492526,50019,17.544
60183,45.689634,-73.492603,50020,17.572
60183,45.689398,-73.492677,50021,17.599
60183,45.689126,-73.492759,50022,17.630
